	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-vf_coassembly_k141_113767||full	3.92818559683557	3.60781406348217	4.62505266837835	4.37515032793527
KSW-vf_coassembly_k141_914356||full	3.63087240897663	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_566926||full	3.43735863993487	3.76440533681124	4.37970386996405	2.53901901765115
KSW-vf_coassembly_k141_845463||full	3.92818559683557	3.76440533681124	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_809820||full	3.17928590080638	3.16536571354259	5.30792807924474	5.93698565630794
KSW-vf_coassembly_k141_323619||full	3.17928590080638	3.16536571354259	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_80002||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_602233||full	2.53901901765115	3.60781406348217	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_984853||full	3.43735863993487	3.76440533681124	4.37970386996405	6.24242351126227
KSW-vf_coassembly_k141_879981||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_10137||full	2.53901901765115	2.53901901765115	4.072716156316	4.37515032793527
KSW-vf_coassembly_k141_845866||full	2.53901901765115	3.16536571354259	3.64780911870078	4.0687847575817
KSW-vf_coassembly_k141_288603||full	5.18160903543016	4.69480429344407	5.6614931931391	5.84912311788561
KSW-vf_coassembly_k141_288696||full	2.53901901765115	2.53901901765115	5.76195571657766	6.01971641983957
KSW-vf_coassembly_k141_776450||full	4.73589497154765	5.57400388206359	5.55329009972692	4.82571182891946
KSW-vf_coassembly_k141_706779||full	4.97712142546888	3.89961208311807	5.43601094364025	4.62005218245783
KSW-vf_coassembly_k141_846136||full	2.53901901765115	2.53901901765115	4.37970386996405	2.53901901765115
KSW-vf_coassembly_k141_44665||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_672684||full	3.43735863993487	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_846258||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_672747||full	2.53901901765115	3.60781406348217	5.43601094364025	4.37515032793527
KSW-vf_coassembly_k141_150107||full	2.53901901765115	3.16536571354259	4.072716156316	5.16091300920306
KSW-vf_coassembly_k141_637918||full	2.53901901765115	3.60781406348217	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_846525||full	3.63087240897663	3.89961208311807	4.83105319218137	3.64484888295108
KSW-vf_coassembly_k141_532039||full	2.53901901765115	2.53901901765115	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_672997||full	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_568016||full	3.43735863993487	3.16536571354259	4.37970386996405	4.0687847575817
KSW-vf_coassembly_k141_915545||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_915547||full	2.53901901765115	2.53901901765115	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_10947||full	3.17928590080638	2.53901901765115	4.37970386996405	2.53901901765115
KSW-vf_coassembly_k141_324661||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_324688||full	3.63087240897663	3.60781406348217	4.37970386996405	4.62005218245783
KSW-vf_coassembly_k141_150458||full	2.53901901765115	2.53901901765115	5.30792807924474	2.53901901765115
KSW-vf_coassembly_k141_81231||full	9.00630105359145	8.83147181224683	8.31274519592225	8.38451279607201
KSW-vf_coassembly_k141_777047||full	4.05020782383709	4.69480429344407	8.56710886444895	8.47453463124711
KSW-vf_coassembly_k141_429573||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_184913||full	5.58971060260197	4.87735250262281	5.55329009972692	6.37364326656827
KSW-vf_coassembly_k141_568459||full	3.63087240897663	2.53901901765115	6.66425198229582	6.97820814453178
KSW-vf_coassembly_k141_846916||full	3.63087240897663	3.60781406348217	4.37970386996405	5.00368996020601
KSW-vf_coassembly_k141_255412||full	2.53901901765115	2.53901901765115	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_325106||full	3.43735863993487	4.62783312435849	2.53901901765115	4.62005218245783
KSW-vf_coassembly_k141_742930||full	3.43735863993487	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_951524||full	3.79048013381601	3.60781406348217	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_115525||full	2.53901901765115	4.81925992456246	4.62505266837835	4.0687847575817
KSW-vf_coassembly_k141_81699||full	2.53901901765115	2.53901901765115	13.3040261816956	15.2864368411977
KSW-vf_coassembly_k141_394598||full	3.17928590080638	3.89961208311807	7.83159001314107	6.30954087369204
KSW-vf_coassembly_k141_916213||full	2.53901901765115	2.53901901765115	6.02647796008757	6.70756411683151
KSW-vf_coassembly_k141_916225||full	2.53901901765115	3.60781406348217	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_568851||full	2.53901901765115	2.53901901765115	3.64780911870078	5.00368996020601
KSW-vf_coassembly_k141_707984||full	4.66801697375939	5.31127146911715	6.17887448633994	5.42984063756023
KSW-vf_coassembly_k141_185464||full	2.53901901765115	2.53901901765115	6.44206511856601	7.4023406739467
KSW-vf_coassembly_k141_986712||full	3.79048013381601	5.03788297150476	4.37970386996405	2.53901901765115
KSW-vf_coassembly_k141_604187||full	2.53901901765115	2.53901901765115	4.072716156316	4.62005218245783
KSW-vf_coassembly_k141_151325||full	5.03120173521425	5.79511881960632	5.76195571657766	5.30191295024798
KSW-vf_coassembly_k141_951859||full	4.92077969664054	4.48242372955194	5.43601094364025	6.49381694115791
KSW-vf_coassembly_k141_708283||full	2.53901901765115	3.60781406348217	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_82108||full	3.43735863993487	2.53901901765115	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_256062||full	2.53901901765115	3.89961208311807	3.64780911870078	4.62005218245783
KSW-vf_coassembly_k141_430401||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_360655||full	2.53901901765115	3.16536571354259	5.30792807924474	5.16091300920306
KSW-vf_coassembly_k141_743665||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_952008||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_639441||full	3.17928590080638	3.60781406348217	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_569399||full	3.17928590080638	3.16536571354259	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_395065||full	3.17928590080638	5.39153529097666	6.02647796008757	5.16091300920306
KSW-vf_coassembly_k141_708551||full	4.05020782383709	4.12772345370812	3.64780911870078	4.82571182891946
KSW-vf_coassembly_k141_360936||full	3.43735863993487	3.16536571354259	5.43601094364025	6.75636629654227
KSW-vf_coassembly_k141_674405||full	4.4398690424555	4.22665873055487	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_1022468||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_604803||full	3.63087240897663	4.22665873055487	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_498647||full	3.17928590080638	3.41811642011516	3.64780911870078	5.00368996020601
KSW-vf_coassembly_k141_431106||full	2.53901901765115	2.53901901765115	4.62505266837835	2.53901901765115
KSW-vf_coassembly_k141_533405||full	3.43735863993487	2.53901901765115	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_46430||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_778936||full	3.17928590080638	2.53901901765115	2.53901901765115	4.62005218245783
KSW-vf_coassembly_k141_431274||full	5.13329321588485	4.01950501274987	4.83105319218137	4.62005218245783
KSW-vf_coassembly_k141_395734||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_605262||full	2.53901901765115	2.53901901765115	4.37970386996405	5.93698565630794
KSW-vf_coassembly_k141_326664||full	3.43735863993487	3.16536571354259	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_779028||full	2.53901901765115	2.53901901765115	5.43601094364025	6.43499237124865
KSW-vf_coassembly_k141_744670||full	2.53901901765115	2.53901901765115	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_744787||full	3.92818559683557	4.55719768406425	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_13169||full	3.63087240897663	3.16536571354259	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_83393||full	3.79048013381601	4.01950501274987	4.072716156316	4.62005218245783
KSW-vf_coassembly_k141_46752||full	2.53901901765115	2.53901901765115	2.53901901765115	4.37515032793527
KSW-vf_coassembly_k141_465293||full	3.79048013381601	2.53901901765115	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_326943||full	4.3536196692021	4.62783312435849	4.62505266837835	4.37515032793527
KSW-vf_coassembly_k141_1023368||full	3.92818559683557	3.16536571354259	5.16674482212183	5.84912311788561
KSW-vf_coassembly_k141_83571||full	3.79048013381601	2.53901901765115	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_465395||full	3.43735863993487	3.76440533681124	3.64780911870078	4.0687847575817
KSW-vf_coassembly_k141_257580||full	2.53901901765115	3.41811642011516	4.83105319218137	2.53901901765115
KSW-vf_coassembly_k141_640803||full	3.43735863993487	3.60781406348217	4.83105319218137	4.62005218245783
KSW-vf_coassembly_k141_292046||full	2.53901901765115	3.41811642011516	5.00930154551855	3.64484888295108
KSW-vf_coassembly_k141_675552||full	4.05020782383709	4.31798476793454	4.37970386996405	4.62005218245783
KSW-vf_coassembly_k141_465499||full	3.63087240897663	2.53901901765115	4.37970386996405	4.37515032793527
KSW-vf_coassembly_k141_534017||full	3.43735863993487	3.60781406348217	3.64780911870078	4.37515032793527
KSW-vf_coassembly_k141_605726||full	3.79048013381601	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_988461||full	4.92077969664054	3.60781406348217	5.30792807924474	5.00368996020601
KSW-vf_coassembly_k141_257776||full	3.43735863993487	3.60781406348217	2.53901901765115	4.82571182891946
KSW-vf_coassembly_k141_605890||full	2.53901901765115	3.41811642011516	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_396575||full	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_292369||full	2.53901901765115	3.60781406348217	3.64780911870078	4.0687847575817
KSW-vf_coassembly_k141_187604||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_47108||full	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_606000||full	2.53901901765115	2.53901901765115	2.53901901765115	4.82571182891946
KSW-vf_coassembly_k141_396657||full	3.63087240897663	4.01950501274987	4.072716156316	3.64484888295108
KSW-vf_coassembly_k141_13829||full	3.43735863993487	2.53901901765115	2.53901901765115	4.82571182891946
KSW-vf_coassembly_k141_710242||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_606067||full	3.43735863993487	2.53901901765115	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_292585||full	3.17928590080638	2.53901901765115	3.64780911870078	5.65507408745613
KSW-vf_coassembly_k141_780169||full	2.53901901765115	3.41811642011516	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_988923||full	3.43735863993487	3.41811642011516	3.64780911870078	4.62005218245783
KSW-vf_coassembly_k141_499920||full	3.17928590080638	2.53901901765115	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_222881||full	2.53901901765115	3.16536571354259	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_258516||full	2.53901901765115	2.53901901765115	4.83105319218137	5.00368996020601
KSW-vf_coassembly_k141_432718||full	4.26084143960462	6.1771280524708	6.71480262110498	6.24242351126227
KSW-vf_coassembly_k141_188204||full	2.53901901765115	3.41811642011516	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_850163||full	3.17928590080638	3.60781406348217	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_954307||full	3.79048013381601	4.40292894456426	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_432857||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_919315||full	2.53901901765115	3.16536571354259	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_813666||full	4.05020782383709	3.89961208311807	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_676752||full	2.53901901765115	2.53901901765115	5.00930154551855	2.53901901765115
KSW-vf_coassembly_k141_223416||full	3.43735863993487	2.53901901765115	4.072716156316	2.53901901765115
KSW-vf_coassembly_k141_47896||full	4.59639582591019	4.75850355598106	5.16674482212183	3.64484888295108
KSW-vf_coassembly_k141_328708||full	2.53901901765115	3.60781406348217	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_746670||full	4.05020782383709	4.48242372955194	3.64780911870078	6.17198985412957
KSW-vf_coassembly_k141_363583||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-vf_coassembly_k141_535244||full	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_48149||full	3.17928590080638	3.41811642011516	5.30792807924474	6.49381694115791
KSW-vf_coassembly_k141_607492||full	3.63087240897663	3.89961208311807	2.53901901765115	4.82571182891946
KSW-vf_coassembly_k141_1025492||full	2.53901901765115	2.53901901765115	5.16674482212183	5.00368996020601
KSW-vf_coassembly_k141_747120||full	3.63087240897663	3.89961208311807	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_501021||full	3.43735863993487	2.53901901765115	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_501171||full	2.53901901765115	2.53901901765115	3.64780911870078	4.62005218245783
KSW-vf_coassembly_k141_398440||full	6.62282000234852	6.64832359418097	6.17887448633994	6.65704214063137
KSW-vf_coassembly_k141_851462||full	5.22827934702382	4.22665873055487	4.62505266837835	4.0687847575817
KSW-vf_coassembly_k141_886014||full	4.52054547739409	4.55719768406425	4.072716156316	4.62005218245783
KSW-vf_coassembly_k141_189745||full	3.17928590080638	3.16536571354259	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_501490||full	3.92818559683557	3.60781406348217	5.16674482212183	4.37515032793527
KSW-vf_coassembly_k141_573310||full	3.43735863993487	3.16536571354259	3.64780911870078	3.64484888295108
KSW-vf_coassembly_k141_747764||full	3.17928590080638	2.53901901765115	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_608254||full	2.53901901765115	3.16536571354259	4.072716156316	4.0687847575817
KSW-vf_coassembly_k141_16146||full	3.63087240897663	3.16536571354259	4.37970386996405	2.53901901765115
KSW-vf_coassembly_k141_86475||full	3.63087240897663	2.53901901765115	6.98558571437697	5.75543524044145
KSW-vf_coassembly_k141_294475||full	3.79048013381601	4.69480429344407	4.62505266837835	3.64484888295108
KSW-vf_coassembly_k141_851995||full	2.53901901765115	2.53901901765115	2.53901901765115	4.0687847575817
KSW-vf_coassembly_k141_48869||full	3.43735863993487	4.01950501274987	3.64780911870078	4.37515032793527
KSW-vf_coassembly_k141_155826||full	3.63087240897663	4.93302045639764	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_434777||full	4.73589497154765	4.22665873055487	5.55329009972692	4.62005218245783
KSW-vf_coassembly_k141_260691||full	3.79048013381601	3.60781406348217	4.072716156316	4.62005218245783
KSW-vf_coassembly_k141_713104||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_643718||full	2.53901901765115	3.16536571354259	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_330468||full	2.53901901765115	3.41811642011516	3.64780911870078	2.53901901765115
KSW-vf_coassembly_k141_536443||full	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_87176||full	3.43735863993487	3.16536571354259	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_365271||full	6.99685400890603	5.85240607469435	6.38067475005484	6.01971641983957
KSW-vf_coassembly_k141_295185||full	4.86196483319821	4.48242372955194	5.55329009972692	6.01971641983957
KSW-vf_coassembly_k141_330637||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-vf_coassembly_k141_87292||full	4.05020782383709	4.48242372955194	4.37970386996405	4.82571182891946
KSW-vf_coassembly_k141_156243||full	6.42124467250418	6.4037602965535	9.47372193702166	9.30333132865402
KSW-vf_coassembly_k141_295235||full	2.53901901765115	3.60781406348217	4.072716156316	5.00368996020601
