	C0_1_C	C0_2_C	C63_1_C	C63_2_C
KSW-cf_2nd_assembly_k141_4026783	8.40533073121779	8.43844664991623	8.28479773898632	8.31312649632542
KSW-cf_2nd_assembly_k141_4187670	6.06908100092495	6.64746267815234	5.43756838894754	4.68888125033889
KSW-cf_2nd_assembly_k141_1133438	7.94278376677739	8.11590149688361	8.65111171045237	7.65510126123214
KSW-cf_2nd_assembly_k141_3706321	10.5539654418177	9.61556446628751	7.21945291767717	6.19383799350586
KSW-cf_2nd_assembly_k141_4671000	8.47281395940294	5.3627933687293	7.61947776611814	8.6562690648568
KSW-cf_2nd_assembly_k141_3545904	6.78300078121564	6.81028128605968	4.930556726608	3.68284383778905
KSW-cf_2nd_assembly_k141_3382345	5.03013894962869	5.06006245446613	4.80169187227425	2.5317251510737
KSW-cf_2nd_assembly_k141_1778534	5.62208948385052	5.79368118302176	12.4676814593407	11.7987180105199
KSW-cf_2nd_assembly_k141_813801	6.40854921734746	6.66305242140855	6.95361100407686	7.0822372879598
KSW-cf_2nd_assembly_k141_171105	6.35728865811394	6.4092571500713	4.3145874887721	5.94189050585276
KSW-cf_2nd_assembly_k141_1136661	7.03156408894044	7.22121407173877	5.99121695119457	6.26879780649762
KSW-cf_2nd_assembly_k141_3384089	6.74369886127808	7.07761959570542	5.59771447755709	4.89964314992705
KSW-cf_2nd_assembly_k141_1942684	6.00371125265356	6.61576498961317	2.5317251510737	3.68284383778905
KSW-cf_2nd_assembly_k141_4193290	5.57756262301545	4.60300254416928	6.15335372269798	6.65096453481176
KSW-cf_2nd_assembly_k141_1300397	2.5317251510737	3.59049917637977	7.6911906262313	8.78879340722321
KSW-cf_2nd_assembly_k141_3232131	6.1618236798382	6.46374469074566	7.21945291767717	6.7058019813569
KSW-cf_2nd_assembly_k141_3387449	7.62438132711033	6.76767735455836	6.04734294815382	4.68888125033889
KSW-cf_2nd_assembly_k141_4357710	4.33930598842852	3.99884677796349	9.88081516391092	8.29540829892124
KSW-cf_2nd_assembly_k141_2268617	9.80638507535944	8.76083200440663	9.57468731591154	6.53456133695861
KSW-cf_2nd_assembly_k141_3554843	6.5058655659773	6.85165676927574	6.25201486260592	6.34001455957937
KSW-cf_2nd_assembly_k141_3717600	4.54951503497976	3.59049917637977	6.86321962147311	9.34843518267248
KSW-cf_2nd_assembly_k141_341147	7.53529832041967	5.28287547444474	4.930556726608	5.74502249530469
KSW-cf_2nd_assembly_k141_2110331	9.09186494930776	9.23639164659091	9.83804719784136	9.82040628520728
KSW-cf_2nd_assembly_k141_3235661	4.8115421632051	4.37952955285128	6.7996336694158	6.85875545601541
KSW-cf_2nd_assembly_k141_3880625	5.8631759041739	6.35260996898813	6.7996336694158	6.47260714107266
KSW-cf_2nd_assembly_k141_343729	6.27677386436351	6.58335010701831	7.09266865652707	6.11471428829528
KSW-cf_2nd_assembly_k141_4202141	5.93518499295124	3.59049917637977	10.5967935290982	12.6074353940892
KSW-cf_2nd_assembly_k141_4202850	8.98667498440589	9.16178252180124	9.3495938850742	9.42374328880261
KSW-cf_2nd_assembly_k141_183997	5.09578228186981	3.99884677796349	7.01085873809751	6.11471428829528
KSW-cf_2nd_assembly_k141_3721809	8.90464377360374	8.10456085414967	8.29633618075253	8.31312649632542
KSW-cf_2nd_assembly_k141_4204087	10.0687094480544	10.2979303180552	6.73309885659593	5.0816541107066
KSW-cf_2nd_assembly_k141_4204171	6.38314879008265	6.67847442417654	5.74142588775251	7.12304641000827
KSW-cf_2nd_assembly_k141_4365377	5.43479034681335	6.23209236555677	6.5126805701583	6.75861921166033
KSW-cf_2nd_assembly_k141_346912	6.61888476408424	7.47145173447029	6.43096284447701	6.59394505878336
KSW-cf_2nd_assembly_k141_4044584	5.09578228186981	3.74577306151715	5.99121695119457	5.51610784276266
KSW-cf_2nd_assembly_k141_990879	6.06908100092495	3.40246517995411	7.50473308905678	7.38026011775923
KSW-cf_2nd_assembly_k141_3885459	6.33095170428299	6.8242060660936	6.98251999928446	5.24215575814538
KSW-cf_2nd_assembly_k141_187702	7.06380615695473	6.49894964008579	4.930556726608	4.68888125033889
KSW-cf_2nd_assembly_k141_3244390	2.5317251510737	2.5317251510737	3.82991977538708	2.5317251510737
KSW-cf_2nd_assembly_k141_190556	7.8256071341649	6.67847442417654	8.58679829633836	8.34792273708644
KSW-cf_2nd_assembly_k141_1801031	4.21902616517125	3.15203005540446	9.85764449979337	10.8571953525426
KSW-cf_2nd_assembly_k141_4372725	5.96986193615619	7.12334907472636	5.43756838894754	6.34001455957937
KSW-cf_2nd_assembly_k141_999292	7.36476737470609	7.22121407173877	7.4437388608494	7.70965600409358
KSW-cf_2nd_assembly_k141_1159971	6.27677386436351	7.16766878010154	5.74142588775251	6.59394505878336
KSW-cf_2nd_assembly_k141_3893310	5.66524696797476	5.40108786178298	5.35002097295545	5.24215575814538
KSW-cf_2nd_assembly_k141_839465	6.5058655659773	5.01077632125782	5.9327792671168	6.40784778028763
KSW-cf_2nd_assembly_k141_1804449	6.1618236798382	5.70533934140644	6.1013357595757	6.11471428829528
KSW-cf_2nd_assembly_k141_674078	6.52919439659775	6.99391568443461	4.930556726608	5.38587903885437
KSW-cf_2nd_assembly_k141_3092581	6.94764427353558	7.11205235200245	7.56324803947884	7.12304641000827
KSW-cf_2nd_assembly_k141_1164052	6.66170840217069	6.59964923441016	6.86321962147311	6.11471428829528
KSW-cf_2nd_assembly_k141_4217373	8.13687244041241	8.0225751520245	8.34158809841133	8.31312649632542
KSW-cf_2nd_assembly_k141_1003423	7.35177723921657	7.53200050798463	7.52450347349235	7.31134062223544
KSW-cf_2nd_assembly_k141_675156	6.27677386436351	5.70533934140644	6.83177874182701	6.26879780649762
KSW-cf_2nd_assembly_k141_676965	2.5317251510737	2.5317251510737	2.5317251510737	4.68888125033889
KSW-cf_2nd_assembly_k141_1167430	7.40304876240845	7.14567967747239	7.88711368923045	7.70965600409358
KSW-cf_2nd_assembly_k141_4060559	7.80670321584626	8.21414184488817	6.62712409640781	7.27560212982929
KSW-cf_2nd_assembly_k141_3096534	8.0430926816025	6.91807135680345	7.54400606656584	7.97756799733622
KSW-cf_2nd_assembly_k141_3413121	7.29861131264291	5.84964568393315	8.41751437618777	7.59839853122208
KSW-cf_2nd_assembly_k141_2771896	6.96482498240664	7.18932670322743	5.43756838894754	5.63522557815563
KSW-cf_2nd_assembly_k141_2134898	6.78300078121564	6.91807135680345	6.3442898925104	6.85875545601541
KSW-cf_2nd_assembly_k141_1009675	7.83496689010237	7.96729551027619	8.87535382947438	8.43140767764915
KSW-cf_2nd_assembly_k141_3260106	4.7299053125916	5.61107947860577	4.3145874887721	5.51610784276266
KSW-cf_2nd_assembly_k141_4226076	3.54162108714587	2.5317251510737	8.24961776501988	8.24090848063604
KSW-cf_2nd_assembly_k141_685279	10.0141697727987	8.5132417154052	9.39858108585057	9.11591592041292
KSW-cf_2nd_assembly_k141_3909080	4.96115264386891	6.67847442417654	4.49844204323697	5.0816541107066
KSW-cf_2nd_assembly_k141_1658166	7.14138251248723	7.50636218606355	7.1700723467446	7.53937138438605
KSW-cf_2nd_assembly_k141_1819668	3.75685345068644	2.5317251510737	8.92821569796593	8.18426712499143
KSW-cf_2nd_assembly_k141_3911846	8.18888592672208	8.34035198500299	8.68661417072933	8.94466188554771
KSW-cf_2nd_assembly_k141_1339676	3.25296471822983	3.40246517995411	5.59771447755709	8.14523076854592
KSW-cf_2nd_assembly_k141_1340914	6.96482498240664	7.1345577275011	7.60097740065922	6.95235976984704
KSW-cf_2nd_assembly_k141_3916715	7.60262185049432	7.40824413117821	7.96148840074411	7.3462129191214
KSW-cf_2nd_assembly_k141_3272642	11.2615691959303	9.87273655642326	7.38004542371455	6.03092957112374
KSW-cf_2nd_assembly_k141_4547931	6.76348441051036	6.79622006451372	5.87182759435757	4.89964314992705
KSW-cf_2nd_assembly_k141_4549228	4.08517143508171	3.40246517995411	4.80169187227425	7.20134604617199
KSW-cf_2nd_assembly_k141_3275524	7.61354268347706	7.2316880091766	7.70857453040463	8.14523076854592
KSW-cf_2nd_assembly_k141_2151855	3.54162108714587	3.99884677796349	9.00755758283368	8.737235640987
KSW-cf_2nd_assembly_k141_4402224	8.05915251086947	6.81028128605968	6.76675195889638	4.1215138010276
KSW-cf_2nd_assembly_k141_2958798	6.191442042223	5.79368118302176	7.03864937032585	6.19383799350586
KSW-cf_2nd_assembly_k141_3763828	8.31460595874063	7.25240982884701	7.24352166090955	5.63522557815563
KSW-cf_2nd_assembly_k141_4557650	5.66524696797476	6.81028128605968	4.49844204323697	5.84688053464377
KSW-cf_2nd_assembly_k141_4246862	8.54299971088665	8.9658277123574	7.26719430785117	7.70965600409358
KSW-cf_2nd_assembly_k141_3605490	7.17127778623083	5.32341131217673	7.80869025781598	7.41352045157548
KSW-cf_2nd_assembly_k141_2320040	6.5058655659773	6.78201968644882	6.95361100407686	6.85875545601541
KSW-cf_2nd_assembly_k141_4248825	6.74369886127808	7.12334907472636	6.62712409640781	6.7058019813569
KSW-cf_2nd_assembly_k141_2482157	6.82125475587818	7.16766878010154	7.21945291767717	6.99696943415374
KSW-cf_2nd_assembly_k141_2161509	6.191442042223	7.8901278145909	6.15335372269798	6.26879780649762
KSW-cf_2nd_assembly_k141_2964326	8.19616555760632	8.04647934153106	8.07303874256676	8.46349361158457
KSW-cf_2nd_assembly_k141_2322018	6.68264975818648	6.58335010701831	5.9327792671168	6.26879780649762
KSW-cf_2nd_assembly_k141_1522777	6.52919439659775	8.41109392549142	6.89398664629531	6.85875545601541
KSW-cf_2nd_assembly_k141_3935040	6.48215012183411	6.05369974295128	6.1013357595757	5.84688053464377
KSW-cf_2nd_assembly_k141_3131076	6.68264975818648	4.45850345532294	7.97591357795405	8.55567784514022
KSW-cf_2nd_assembly_k141_1363689	4.8115421632051	4.66957284948156	4.930556726608	6.34001455957937
KSW-cf_2nd_assembly_k141_4256070	6.99858200224223	6.167785904356	4.930556726608	6.53456133695861
KSW-cf_2nd_assembly_k141_716778	6.38314879008265	5.6746163999757	6.69863707491355	6.26879780649762
KSW-cf_2nd_assembly_k141_1044832	8.96978871918181	8.99988201498971	8.63302725139262	8.737235640987
KSW-cf_2nd_assembly_k141_2800070	4.08517143508171	3.40246517995411	5.87182759435757	7.73617763603859
KSW-cf_2nd_assembly_k141_402610	7.04777553606718	6.99391568443461	7.48468744132799	7.81293307378377
KSW-cf_2nd_assembly_k141_4745551	3.93347969018743	4.20447280754932	4.80169187227425	4.89964314992705
KSW-cf_2nd_assembly_k141_3941999	6.24889350497423	7.10066615947709	2.5317251510737	2.5317251510737
KSW-cf_2nd_assembly_k141_885661	6.13157615842295	6.56686335553934	4.49844204323697	2.5317251510737
KSW-cf_2nd_assembly_k141_406386	12.8797742700412	13.0798691541946	10.1332156532982	7.78779956650102
KSW-cf_2nd_assembly_k141_2978549	5.33077031276961	5.92964718321828	4.930556726608	4.68888125033889
KSW-cf_2nd_assembly_k141_1535887	8.07503536683188	8.00438318173706	8.56788361506672	8.44753989173812
KSW-cf_2nd_assembly_k141_2338099	7.24340519630697	5.57819871661481	6.58998319906839	7.99962387973016
KSW-cf_2nd_assembly_k141_2017088	9.07617284880362	9.84915672552388	4.09783305196449	4.1215138010276
KSW-cf_2nd_assembly_k141_249786	6.33095170428299	6.21097767704467	6.62712409640781	6.99696943415374
KSW-cf_2nd_assembly_k141_2982247	4.7299053125916	4.60300254416928	5.43756838894754	5.24215575814538
KSW-cf_2nd_assembly_k141_1702073	4.08517143508171	3.59049917637977	8.58679829633836	9.6841160675288
KSW-cf_2nd_assembly_k141_3790781	4.44881444717133	3.15203005540446	5.74142588775251	5.63522557815563
KSW-cf_2nd_assembly_k141_3792494	7.17127778623083	7.33243546426441	6.73309885659593	7.2389531866046
KSW-cf_2nd_assembly_k141_3633118	6.80225523853246	6.56686335553934	5.43756838894754	4.68888125033889
KSW-cf_2nd_assembly_k141_3151553	5.43479034681335	6.25289890637899	12.393768629872	11.7971455481648
KSW-cf_2nd_assembly_k141_3635800	8.27390538036643	8.35955845935732	8.3746186901457	8.69732049723424
KSW-cf_2nd_assembly_k141_4111546	12.8138946710102	12.885767086813	10.0402338530859	8.06383590778375
KSW-cf_2nd_assembly_k141_1709466	7.46467194761646	6.61576498961317	9.82615974106704	9.69090653945606
KSW-cf_2nd_assembly_k141_1386728	7.51213901736303	6.76767735455836	6.1013357595757	6.47260714107266
KSW-cf_2nd_assembly_k141_2350663	9.03211797692231	8.90177247239157	9.78989807446376	9.78910482452459
KSW-cf_2nd_assembly_k141_2673964	10.2752136073668	8.66374636378036	6.86321962147311	7.20134604617199
KSW-cf_2nd_assembly_k141_3156021	5.43479034681335	4.79331404766233	4.49844204323697	2.5317251510737
KSW-cf_2nd_assembly_k141_2193475	6.4580349236733	6.73855520812813	7.50473308905678	7.31134062223544
KSW-cf_2nd_assembly_k141_4767801	2.5317251510737	3.59049917637977	7.90229889209255	9.55608199430035
KSW-cf_2nd_assembly_k141_1873931	7.4403383145013	7.47145173447029	5.9327792671168	5.63522557815563
KSW-cf_2nd_assembly_k141_266688	4.8115421632051	6.00537199115152	3.82991977538708	4.89964314992705
KSW-cf_2nd_assembly_k141_2034600	5.03013894962869	5.92964718321828	5.51993422058679	5.24215575814538
KSW-cf_2nd_assembly_k141_4446075	5.27567730839542	5.87681841055204	6.1013357595757	6.11471428829528
KSW-cf_2nd_assembly_k141_744283	6.52919439659775	6.96907653865637	6.04734294815382	6.26879780649762
KSW-cf_2nd_assembly_k141_1393562	6.27677386436351	5.64320717920637	7.06591277508877	6.85875545601541
KSW-cf_2nd_assembly_k141_3804689	5.74778108771129	5.3627933687293	6.04734294815382	5.38587903885437
KSW-cf_2nd_assembly_k141_2036847	7.31208808758607	5.84964568393315	4.930556726608	5.0816541107066
KSW-cf_2nd_assembly_k141_1880549	7.72850496842049	7.63021907158144	5.74142588775251	6.11471428829528
KSW-cf_2nd_assembly_k141_274628	6.61888476408424	6.07726081401681	4.80169187227425	4.1215138010276
KSW-cf_2nd_assembly_k141_4603591	6.70328960729834	7.38966302481224	5.74142588775251	5.63522557815563
KSW-cf_2nd_assembly_k141_3008594	6.1618236798382	6.72376935617758	6.55185352693947	6.85875545601541
KSW-cf_2nd_assembly_k141_3486856	8.32127906642218	8.46971586675147	7.70857453040463	7.93241700262333
KSW-cf_2nd_assembly_k141_2046183	5.03013894962869	5.32341131217673	4.49844204323697	4.1215138010276
KSW-cf_2nd_assembly_k141_3977370	5.89963818692301	6.31355735987106	6.29889799791459	6.7058019813569
KSW-cf_2nd_assembly_k141_2692424	6.99858200224223	6.31355735987106	7.40159126089567	7.12304641000827
KSW-cf_2nd_assembly_k141_2209000	6.80225523853246	7.84993686739425	4.49844204323697	4.43726575838817
KSW-cf_2nd_assembly_k141_921399	7.4280154881298	4.45850345532294	5.80813132332549	6.95235976984704
KSW-cf_2nd_assembly_k141_3491287	5.70711879839473	7.05419748926744	4.930556726608	4.68888125033889
KSW-cf_2nd_assembly_k141_4785558	4.33930598842852	3.15203005540446	8.1386135048359	9.69766519658682
KSW-cf_2nd_assembly_k141_3176984	5.15840752039031	7.75880862373608	6.55185352693947	6.7058019813569
KSW-cf_2nd_assembly_k141_2212296	6.38314879008265	7.18932670322743	6.58998319906839	7.73617763603859
KSW-cf_2nd_assembly_k141_4136468	9.04022868903589	7.80859261609745	8.5096037863498	8.57048480082228
KSW-cf_2nd_assembly_k141_2698257	7.39040109812011	5.3627933687293	6.7996336694158	6.47260714107266
KSW-cf_2nd_assembly_k141_124725	5.62208948385052	5.87681841055204	5.67140560427296	5.94189050585276
KSW-cf_2nd_assembly_k141_4466900	5.78730324971744	6.55018457735866	2.5317251510737	2.5317251510737
KSW-cf_2nd_assembly_k141_4141996	6.1618236798382	5.92964718321828	2.5317251510737	3.68284383778905
KSW-cf_2nd_assembly_k141_2845382	6.33095170428299	6.46374469074566	4.930556726608	2.5317251510737
KSW-cf_2nd_assembly_k141_296124	3.75685345068644	3.15203005540446	2.5317251510737	4.68888125033889
KSW-cf_2nd_assembly_k141_3352741	3.75685345068644	2.5317251510737	2.5317251510737	2.5317251510737
KSW-cf_2nd_assembly_k141_2711589	6.8948335230824	6.96907653865637	6.69863707491355	6.85875545601541
KSW-cf_2nd_assembly_k141_2853273	6.10067179218855	7.40824413117821	4.49844204323697	4.1215138010276
KSW-cf_2nd_assembly_k141_2069517	6.8948335230824	6.78201968644882	7.40159126089567	7.31134062223544
KSW-cf_2nd_assembly_k141_3033403	5.33077031276961	6.89187299988466	5.9327792671168	5.74502249530469
KSW-cf_2nd_assembly_k141_2392077	5.8631759041739	7.59821812979592	3.46463352344005	4.68888125033889
KSW-cf_2nd_assembly_k141_1754544	5.93518499295124	6.83799704053557	5.35002097295545	5.24215575814538
KSW-cf_2nd_assembly_k141_633796	6.03677213071737	5.98057688240593	5.15631024714888	5.24215575814538
KSW-cf_2nd_assembly_k141_2076861	6.94764427353558	6.75319018585743	6.04734294815382	6.47260714107266
KSW-cf_2nd_assembly_k141_469894	2.5317251510737	2.5317251510737	3.46463352344005	4.68888125033889
KSW-cf_2nd_assembly_k141_4487956	6.27677386436351	6.98154979273848	7.38004542371455	7.04023565677264
KSW-cf_2nd_assembly_k141_3521209	5.62208948385052	3.99884677796349	4.3145874887721	4.43726575838817
KSW-cf_2nd_assembly_k141_2080757	7.338668777096	8.03457680332152	5.87182759435757	5.24215575814538
KSW-cf_2nd_assembly_k141_3044125	5.89963818692301	4.10625362164894	6.15335372269798	7.44602955078251
KSW-cf_2nd_assembly_k141_2726651	6.40854921734746	7.00617605365478	4.80169187227425	5.0816541107066
KSW-cf_2nd_assembly_k141_476920	5.38375431082524	6.23209236555677	6.29889799791459	6.7058019813569
KSW-cf_2nd_assembly_k141_1123281	6.61888476408424	6.02974141540437	6.58998319906839	6.40784778028763
KSW-cf_2nd_assembly_k141_3374001	6.5969832245088	6.78201968644882	7.11893563064047	6.80956058799489
KSW-cf_2nd_assembly_k141_2570130	7.25740660031561	7.89671865544589	8.38546284506882	8.16488108041995
KSW-cf_2nd_assembly_k141_3856431	4.96115264386891	4.10625362164894	6.58998319906839	5.84688053464377
KSW-cf_2nd_assembly_k141_4501186	6.35728865811394	7.76602681738024	6.47240514599522	6.90632016708446
KSW-C0_1_V_NODE_339_length_5122_cov_4.425104||full	3.54162108714587	4.66957284948156	4.3145874887721	4.43726575838817
KSW-C0_2_V_NODE_46_length_11160_cov_20.000900||full	8.54299971088665	7.97354344759367	9.5216205169776	8.6837661140543
KSW-C0_2_V_NODE_128_length_6957_cov_19.683135||full	3.93347969018743	2.5317251510737	2.5317251510737	3.68284383778905
KSW-C63_1_V_NODE_44_length_17667_cov_6.068873||full	5.8631759041739	3.87988673391643	7.1700723467446	6.75861921166033
KSW-C63_1_V_NODE_261_length_7839_cov_11.880653||full	5.74778108771129	6.89187299988466	5.25656688517803	4.89964314992705
